Date,Price,Open,High,Low
12/14/2016,1.3279,1.3131,1.3297,1.3081
12/15/2016,1.3334,1.3282,1.3419,1.3266
12/16/2016,1.3331,1.3334,1.3394,1.3316
12/19/2016,1.3407,1.3339,1.3424,1.3317
12/20/2016,1.3367,1.3408,1.3436,1.3358
12/21/2016,1.3411,1.3368,1.3428,1.3356
12/22/2016,1.3482,1.3412,1.3522,1.341
12/23/2016,1.3534,1.3484,1.3559,1.3477
12/26/2016,1.3507,1.3531,1.3548,1.3476
12/27/2016,1.3573,1.351,1.3581,1.3508
12/28/2016,1.3558,1.3577,1.36,1.3539
12/29/2016,1.35,1.356,1.3566,1.348
12/30/2016,1.343,1.3503,1.351,1.3401
1/2/2017,1.3437,1.3436,1.3455,1.3388
1/3/2017,1.3427,1.3443,1.3462,1.3398
1/4/2017,1.33,1.3431,1.3459,1.3282
1/5/2017,1.3223,1.3302,1.3315,1.3192
1/6/2017,1.3235,1.3225,1.327,1.3177
1/9/2017,1.3214,1.3238,1.3279,1.3196
1/10/2017,1.323,1.3217,1.3259,1.3191
1/11/2017,1.3177,1.3232,1.3296,1.312
1/12/2017,1.3143,1.318,1.3189,1.303
1/13/2017,1.3111,1.3146,1.3169,1.3112
1/16/2017,1.3173,1.3111,1.3189,1.3107
1/17/2017,1.3041,1.3175,1.3191,1.3018
1/18/2017,1.3269,1.3042,1.3273,1.3038
1/19/2017,1.3318,1.3269,1.3354,1.3252
1/20/2017,1.3321,1.332,1.339,1.3284
1/23/2017,1.3237,1.3324,1.3336,1.3221
1/24/2017,1.3157,1.3238,1.3301,1.3106
1/25/2017,1.3069,1.3159,1.3167,1.306
1/26/2017,1.3088,1.3068,1.3133,1.3053
1/27/2017,1.315,1.3088,1.3155,1.3085
1/30/2017,1.3116,1.3148,1.3171,1.3076
1/31/2017,1.3028,1.3118,1.3125,1.2969
2/1/2017,1.3048,1.3032,1.3104,1.3028
2/2/2017,1.3025,1.3048,1.3055,1.298
2/3/2017,1.3022,1.3027,1.308,1.2992
2/6/2017,1.308,1.3024,1.3136,1.3006
2/7/2017,1.3181,1.3085,1.3214,1.3074
2/8/2017,1.3143,1.3183,1.3202,1.3134
2/9/2017,1.3143,1.3145,1.3169,1.3093
2/10/2017,1.3078,1.3146,1.316,1.3063
2/13/2017,1.307,1.309,1.3122,1.3055
2/14/2017,1.3075,1.307,1.3108,1.3024
2/15/2017,1.3077,1.3077,1.3121,1.3064
2/16/2017,1.307,1.308,1.3085,1.3009
2/17/2017,1.3097,1.3072,1.3127,1.3059
2/20/2017,1.3103,1.3105,1.3121,1.3074
2/21/2017,1.3139,1.3106,1.3166,1.3099
2/22/2017,1.3162,1.314,1.3211,1.311
2/23/2017,1.3103,1.3164,1.3172,1.3083
2/24/2017,1.309,1.3106,1.3121,1.3056
2/27/2017,1.318,1.3104,1.3183,1.3083
2/28/2017,1.3299,1.3177,1.3316,1.3164
3/1/2017,1.3325,1.3301,1.3359,1.3285
3/2/2017,1.3389,1.3326,1.3403,1.3322
3/3/2017,1.3375,1.3391,1.3438,1.3373
3/6/2017,1.3409,1.3375,1.3426,1.3371
3/7/2017,1.3413,1.3411,1.3437,1.3383
3/8/2017,1.3491,1.3414,1.3501,1.3397
3/9/2017,1.3508,1.3491,1.3536,1.3481
3/10/2017,1.3469,1.351,1.3516,1.3421
3/13/2017,1.3444,1.3458,1.3477,1.343
3/14/2017,1.3478,1.3446,1.3497,1.3439
3/15/2017,1.3302,1.348,1.3487,1.3295
3/16/2017,1.3317,1.3306,1.3354,1.3276
3/17/2017,1.3348,1.3319,1.3379,1.3304
3/20/2017,1.3347,1.3344,1.3374,1.3304
3/21/2017,1.335,1.335,1.3365,1.3264
3/22/2017,1.3326,1.3353,1.3411,1.332
3/23/2017,1.3349,1.3329,1.3359,1.3314
3/24/2017,1.3377,1.335,1.3386,1.3346
3/27/2017,1.3375,1.3377,1.3404,1.3321
3/28/2017,1.3382,1.3377,1.3416,1.3353
3/29/2017,1.3325,1.3382,1.3403,1.3323
3/30/2017,1.3341,1.3326,1.3354,1.3277
3/31/2017,1.3311,1.3342,1.3369,1.3283
4/3/2017,1.3378,1.3304,1.3401,1.3301
4/4/2017,1.3401,1.3381,1.3457,1.3373
4/5/2017,1.3434,1.3399,1.3443,1.3379
4/6/2017,1.3412,1.3433,1.3453,1.3397
4/7/2017,1.3404,1.3414,1.3433,1.3342
4/10/2017,1.3325,1.3402,1.3427,1.3321
4/11/2017,1.3323,1.3326,1.3359,1.3308
4/12/2017,1.3251,1.3326,1.3341,1.324
4/13/2017,1.3327,1.3255,1.3339,1.3222
4/14/2017,1.3325,1.3329,1.3339,1.331
4/17/2017,1.3315,1.3323,1.3324,1.3262
4/18/2017,1.3376,1.3317,1.3401,1.3312
4/19/2017,1.3483,1.338,1.3491,1.3374
4/20/2017,1.3468,1.3486,1.3501,1.3456
4/21/2017,1.3497,1.347,1.3526,1.3457
4/24/2017,1.3499,1.3498,1.3523,1.341
4/25/2017,1.3569,1.3502,1.3628,1.3498
4/26/2017,1.3613,1.3573,1.3625,1.3543
4/27/2017,1.3631,1.3615,1.3672,1.353
4/28/2017,1.365,1.3634,1.3699,1.3624
5/1/2017,1.368,1.3656,1.3688,1.3636
5/2/2017,1.3707,1.3681,1.3759,1.3649
5/3/2017,1.3727,1.3708,1.3743,1.368
5/4/2017,1.3747,1.373,1.3776,1.3699
5/5/2017,1.365,1.3748,1.3795,1.3642
5/8/2017,1.3688,1.3665,1.3735,1.3642
5/9/2017,1.3719,1.369,1.3754,1.367
5/10/2017,1.3653,1.372,1.3734,1.3647
5/11/2017,1.3695,1.3656,1.3771,1.3653
5/12/2017,1.3708,1.3697,1.3743,1.3666
5/15/2017,1.363,1.3696,1.3724,1.36
5/16/2017,1.3604,1.3632,1.3661,1.3573
5/17/2017,1.3601,1.3606,1.3643,1.357
5/18/2017,1.3601,1.3603,1.3671,1.3581
5/19/2017,1.3512,1.3603,1.3613,1.3509
5/22/2017,1.3501,1.352,1.3542,1.3484
5/23/2017,1.3513,1.3502,1.3526,1.3455
5/24/2017,1.3407,1.3514,1.3542,1.3405
5/25/2017,1.3483,1.3407,1.3495,1.3387
5/26/2017,1.3444,1.3484,1.3499,1.3432
5/29/2017,1.3452,1.3447,1.3469,1.3426
5/30/2017,1.3458,1.3453,1.3508,1.345
5/31/2017,1.3499,1.3459,1.3524,1.3436
6/1/2017,1.3513,1.3501,1.3529,1.3472
6/2/2017,1.348,1.3514,1.3548,1.348
6/5/2017,1.3471,1.3493,1.3503,1.3458
6/6/2017,1.3454,1.3473,1.3489,1.3436
6/7/2017,1.3508,1.3454,1.3527,1.3425
6/8/2017,1.3505,1.3508,1.3524,1.3484
6/9/2017,1.3468,1.351,1.3542,1.3422
6/12/2017,1.3322,1.3459,1.3472,1.3319
6/13/2017,1.324,1.3326,1.3327,1.3211
6/14/2017,1.3245,1.3241,1.3273,1.3165
6/15/2017,1.3268,1.3245,1.331,1.3224
6/16/2017,1.321,1.3269,1.3275,1.3209
6/19/2017,1.3216,1.3217,1.3258,1.319
6/20/2017,1.3264,1.3218,1.3287,1.3203
6/21/2017,1.3332,1.3268,1.3349,1.3263
6/22/2017,1.3232,1.3334,1.3339,1.3207
6/23/2017,1.3265,1.3234,1.3309,1.3209
6/26/2017,1.3241,1.3267,1.3274,1.3211
6/27/2017,1.3197,1.3245,1.3263,1.3146
6/28/2017,1.3037,1.3196,1.3199,1.3013
6/29/2017,1.3003,1.3039,1.3045,1.2985
6/30/2017,1.2962,1.3005,1.3014,1.2946
7/3/2017,1.3005,1.2966,1.3013,1.2963
7/4/2017,1.2935,1.3007,1.3017,1.2912
7/5/2017,1.2955,1.2936,1.3016,1.2928
7/6/2017,1.2976,1.2957,1.2985,1.2923
7/7/2017,1.2874,1.2978,1.2995,1.2859
7/10/2017,1.2888,1.2879,1.2935,1.287
7/11/2017,1.2912,1.2891,1.2945,1.2884
7/12/2017,1.2747,1.2915,1.2942,1.2684
7/13/2017,1.272,1.275,1.2772,1.2719
7/14/2017,1.264,1.2721,1.2749,1.2641
7/17/2017,1.2695,1.2645,1.27,1.2626
7/18/2017,1.2626,1.2698,1.2703,1.258
7/19/2017,1.2604,1.2627,1.2654,1.2578
7/20/2017,1.2588,1.2606,1.2641,1.2542
7/21/2017,1.2537,1.2591,1.2611,1.2521
7/24/2017,1.2507,1.2539,1.2554,1.2483
7/25/2017,1.2507,1.251,1.2534,1.248
7/26/2017,1.2443,1.251,1.2544,1.2414
7/27/2017,1.2551,1.2445,1.2576,1.2414
7/28/2017,1.2432,1.2555,1.2569,1.2418
7/31/2017,1.2477,1.244,1.253,1.2431
8/1/2017,1.2534,1.2479,1.2555,1.245
8/2/2017,1.2565,1.2538,1.2593,1.2532
8/3/2017,1.2584,1.257,1.262,1.2552
8/4/2017,1.265,1.2584,1.2669,1.2555
8/7/2017,1.2679,1.2649,1.2716,1.2628
8/8/2017,1.2665,1.2681,1.2706,1.2649
8/9/2017,1.2698,1.2666,1.2723,1.2663
8/10/2017,1.2741,1.27,1.2747,1.267
8/11/2017,1.2681,1.2744,1.2754,1.265
8/14/2017,1.2718,1.2672,1.2732,1.267
8/15/2017,1.2754,1.2722,1.278,1.2716
8/16/2017,1.2614,1.2754,1.2771,1.2611
8/17/2017,1.2677,1.2619,1.2685,1.2586
8/18/2017,1.2584,1.2682,1.2693,1.2555
8/21/2017,1.2557,1.2568,1.2609,1.2552
8/22/2017,1.2558,1.2556,1.2596,1.2524
8/23/2017,1.2555,1.2563,1.2599,1.2539
8/24/2017,1.2516,1.2555,1.2563,1.2512
8/25/2017,1.2479,1.2519,1.2541,1.2463
8/28/2017,1.2506,1.2475,1.2512,1.2441
8/29/2017,1.2511,1.2506,1.2552,1.244
8/30/2017,1.2619,1.2513,1.2638,1.2498
8/31/2017,1.248,1.2621,1.2664,1.2474
9/1/2017,1.2394,1.2479,1.2494,1.2339
9/4/2017,1.2415,1.2401,1.243,1.2375
9/5/2017,1.237,1.2418,1.2418,1.2334
9/6/2017,1.2223,1.2373,1.2417,1.2136
9/7/2017,1.2111,1.2227,1.2242,1.2108
9/8/2017,1.2152,1.2113,1.2167,1.2059
9/11/2017,1.2108,1.2159,1.2171,1.2096
9/12/2017,1.2182,1.2109,1.2191,1.208
9/13/2017,1.2171,1.2187,1.2221,1.2129
9/14/2017,1.2162,1.2171,1.2241,1.2154
9/15/2017,1.2192,1.2164,1.222,1.2118
9/18/2017,1.2288,1.2195,1.2339,1.2171
9/19/2017,1.2288,1.2291,1.231,1.2252
9/20/2017,1.2319,1.2292,1.2392,1.22
9/21/2017,1.2325,1.2326,1.2369,1.2318
9/22/2017,1.2336,1.2328,1.2353,1.2253
9/25/2017,1.2369,1.2335,1.2386,1.2311
9/26/2017,1.2345,1.2371,1.2415,1.2328
9/27/2017,1.2472,1.2349,1.2484,1.2333
9/28/2017,1.2424,1.2477,1.2521,1.2414
9/29/2017,1.2467,1.2429,1.2529,1.2414
10/2/2017,1.2507,1.2475,1.2526,1.2467
10/3/2017,1.2486,1.2509,1.254,1.2478
10/4/2017,1.2471,1.2489,1.2499,1.2446
10/5/2017,1.2563,1.2475,1.2586,1.246
10/6/2017,1.2534,1.2565,1.2599,1.2523
10/9/2017,1.2547,1.2533,1.256,1.2525
10/10/2017,1.2513,1.255,1.2558,1.2481
10/11/2017,1.2458,1.2515,1.2532,1.245
10/12/2017,1.2472,1.2457,1.2492,1.2431
10/13/2017,1.2466,1.2474,1.2521,1.245
10/16/2017,1.2516,1.2478,1.2558,1.2469
10/17/2017,1.2518,1.2515,1.2592,1.2511
10/18/2017,1.2465,1.2522,1.2535,1.2455
10/19/2017,1.2484,1.2465,1.2496,1.2448
10/20/2017,1.2624,1.2486,1.2631,1.2474
10/23/2017,1.265,1.2624,1.2662,1.2611
10/24/2017,1.2673,1.2653,1.2694,1.2619
10/25/2017,1.2794,1.2675,1.2818,1.2656
10/26/2017,1.2845,1.2792,1.2859,1.2779
10/27/2017,1.2805,1.2845,1.2918,1.2804
10/30/2017,1.2828,1.2818,1.2862,1.2811
10/31/2017,1.2884,1.2833,1.2916,1.282
11/1/2017,1.2865,1.2889,1.2912,1.2852
11/2/2017,1.2806,1.2866,1.2878,1.2798
11/3/2017,1.2761,1.2808,1.2838,1.2713
11/6/2017,1.2702,1.2765,1.2784,1.2701
11/7/2017,1.2772,1.2704,1.2821,1.2701
11/8/2017,1.2724,1.2773,1.2782,1.2713
11/9/2017,1.2681,1.2727,1.2742,1.2665
11/10/2017,1.268,1.268,1.2697,1.2664
11/13/2017,1.2731,1.2684,1.2743,1.2677
11/14/2017,1.2729,1.2733,1.2774,1.2698
11/15/2017,1.2761,1.2731,1.2791,1.2711
11/16/2017,1.2755,1.2763,1.2786,1.2726
11/17/2017,1.2761,1.2757,1.2825,1.2711
11/20/2017,1.2818,1.2767,1.2822,1.2753
11/21/2017,1.2776,1.282,1.2838,1.2747
11/22/2017,1.2691,1.2778,1.2789,1.2692
11/23/2017,1.2711,1.2696,1.2728,1.267
11/24/2017,1.2713,1.2712,1.2749,1.2691
11/27/2017,1.2767,1.2712,1.2773,1.2678
11/28/2017,1.2815,1.2769,1.2826,1.2752
11/29/2017,1.2863,1.2811,1.2875,1.2802
11/30/2017,1.2894,1.2865,1.2911,1.2848
12/1/2017,1.2681,1.2897,1.2904,1.2681
12/4/2017,1.2668,1.2687,1.2727,1.2654
12/5/2017,1.2686,1.267,1.2706,1.2622
12/6/2017,1.2788,1.2688,1.2809,1.265
12/7/2017,1.2849,1.279,1.287,1.2783
12/8/2017,1.2843,1.2851,1.2881,1.2803
12/11/2017,1.2854,1.2855,1.287,1.283
12/12/2017,1.286,1.2858,1.2893,1.2811
12/13/2017,1.2813,1.2865,1.2883,1.2791
12/14/2017,1.2794,1.2819,1.2867,1.2711
12/15/2017,1.286,1.2799,1.2892,1.2737
12/18/2017,1.286,1.2875,1.2883,1.2842
12/19/2017,1.2876,1.286,1.2921,1.2848
12/20/2017,1.2834,1.2875,1.2882,1.2816
12/21/2017,1.2738,1.2835,1.2841,1.2698
12/22/2017,1.2731,1.2741,1.2797,1.2695
12/25/2017,1.2727,1.2724,1.2742,1.2714
12/26/2017,1.2688,1.2729,1.2736,1.2684
12/27/2017,1.2653,1.2687,1.2697,1.2625
12/28/2017,1.2567,1.2655,1.2664,1.2564
12/29/2017,1.2577,1.2569,1.2586,1.2513
1/1/2018,1.2542,1.2579,1.2582,1.2543
1/2/2018,1.251,1.2542,1.256,1.2498
1/3/2018,1.2531,1.2512,1.2555,1.2498
1/4/2018,1.2485,1.2534,1.2557,1.2482
1/5/2018,1.2407,1.2486,1.2515,1.2353
1/8/2018,1.2419,1.2415,1.2451,1.2377
1/9/2018,1.2462,1.2422,1.2479,1.2395
1/10/2018,1.2545,1.2464,1.2585,1.2425
1/11/2018,1.2517,1.2544,1.2591,1.2513
1/12/2018,1.2455,1.2518,1.2558,1.2454
1/15/2018,1.2428,1.2465,1.2472,1.24
1/16/2018,1.2433,1.243,1.2454,1.2394
1/17/2018,1.2434,1.2436,1.254,1.237
1/18/2018,1.2416,1.2437,1.2488,1.2413
1/19/2018,1.2487,1.2416,1.2509,1.2397
1/22/2018,1.2443,1.2487,1.2519,1.2432
1/23/2018,1.2414,1.2443,1.2493,1.2416
1/24/2018,1.2347,1.2421,1.243,1.2314
1/25/2018,1.2379,1.2349,1.2393,1.228
1/26/2018,1.2309,1.2378,1.2393,1.2291
1/29/2018,1.2336,1.2317,1.2361,1.2304
1/30/2018,1.2332,1.2341,1.238,1.2307
1/31/2018,1.2313,1.2334,1.235,1.2248
2/1/2018,1.2266,1.2315,1.2333,1.2255
2/2/2018,1.2424,1.2266,1.2438,1.2254
2/5/2018,1.2537,1.2433,1.2545,1.2397
2/6/2018,1.2491,1.2539,1.2567,1.2489
2/7/2018,1.2567,1.2492,1.2579,1.2488
2/8/2018,1.2602,1.2566,1.2615,1.2544
2/9/2018,1.2576,1.2603,1.2685,1.2558
2/12/2018,1.2573,1.2586,1.2624,1.2555
2/13/2018,1.2591,1.2577,1.2626,1.2564
2/14/2018,1.2488,1.2591,1.265,1.2488
2/15/2018,1.2476,1.2492,1.2539,1.2462
2/16/2018,1.2555,1.2481,1.2569,1.2448
2/19/2018,1.2558,1.255,1.2594,1.2527
2/20/2018,1.2644,1.2561,1.2651,1.2555
2/21/2018,1.2701,1.2647,1.2705,1.2624
2/22/2018,1.2703,1.2702,1.2759,1.267
2/23/2018,1.2628,1.2706,1.2727,1.2626
2/26/2018,1.2679,1.2645,1.2713,1.2614
2/27/2018,1.2774,1.2681,1.2779,1.2666
2/28/2018,1.283,1.2776,1.2843,1.2759
3/1/2018,1.2836,1.2831,1.2897,1.2807
3/2/2018,1.2878,1.2838,1.2918,1.2817
3/5/2018,1.2963,1.2875,1.3002,1.287
3/6/2018,1.2875,1.2964,1.2996,1.2862
3/7/2018,1.291,1.2876,1.3003,1.2873
3/8/2018,1.2894,1.2909,1.2962,1.2864
3/9/2018,1.281,1.2896,1.291,1.2807
3/12/2018,1.2837,1.2826,1.2847,1.2803
3/13/2018,1.2963,1.2842,1.2986,1.2828
3/14/2018,1.2953,1.2967,1.2978,1.2919
3/15/2018,1.3052,1.2954,1.3069,1.2942
3/16/2018,1.3095,1.3053,1.31,1.3043
3/19/2018,1.3075,1.31,1.3126,1.3046
3/20/2018,1.3071,1.3079,1.3104,1.3051
3/21/2018,1.2901,1.3069,1.3081,1.2887
3/22/2018,1.2938,1.2903,1.295,1.2828
3/23/2018,1.2891,1.294,1.2943,1.2821
3/26/2018,1.2839,1.2893,1.2924,1.2838
3/27/2018,1.2881,1.2845,1.2904,1.2813
3/28/2018,1.2921,1.2884,1.2935,1.2861
3/29/2018,1.2882,1.292,1.2937,1.2861
3/30/2018,1.2891,1.2881,1.2903,1.286
4/2/2018,1.291,1.2902,1.2944,1.286
4/3/2018,1.2805,1.2913,1.2925,1.2779
4/4/2018,1.2768,1.2807,1.2849,1.2756
4/5/2018,1.2747,1.277,1.2807,1.2742
4/6/2018,1.2782,1.2747,1.2797,1.2731
4/9/2018,1.2696,1.2772,1.2821,1.2688
4/10/2018,1.2601,1.2698,1.2711,1.2586
4/11/2018,1.2578,1.2599,1.2625,1.2543
4/12/2018,1.2582,1.2582,1.2624,1.2559
4/13/2018,1.261,1.2588,1.2619,1.255
4/16/2018,1.2563,1.2605,1.2625,1.2561
4/17/2018,1.2545,1.2568,1.2581,1.2525
4/18/2018,1.2626,1.2548,1.2661,1.2546
4/19/2018,1.2669,1.263,1.2678,1.2583
4/20/2018,1.2757,1.2671,1.277,1.2631
4/23/2018,1.2847,1.2756,1.286,1.2748
4/24/2018,1.2833,1.2847,1.2863,1.281
4/25/2018,1.2841,1.2833,1.2899,1.2818
4/26/2018,1.2865,1.2846,1.2887,1.2819
4/27/2018,1.2826,1.2866,1.2902,1.2824
4/30/2018,1.2838,1.2836,1.2876,1.2803
5/1/2018,1.2846,1.2843,1.2916,1.2818
5/2/2018,1.2882,1.2847,1.2889,1.2801
5/3/2018,1.2844,1.2884,1.291,1.2814
5/4/2018,1.2844,1.2846,1.2919,1.2834
5/7/2018,1.2879,1.2845,1.2902,1.2839
5/8/2018,1.2948,1.2881,1.2999,1.2873
5/9/2018,1.2853,1.295,1.2976,1.2823
5/10/2018,1.2765,1.2854,1.2862,1.2741
5/11/2018,1.2791,1.2767,1.2803,1.2727
5/14/2018,1.2811,1.2791,1.2815,1.2748
5/15/2018,1.2872,1.2812,1.2925,1.279
5/16/2018,1.2784,1.2877,1.2879,1.2775
5/17/2018,1.2804,1.279,1.2824,1.2747
5/18/2018,1.288,1.2809,1.2912,1.2788
5/21/2018,1.2785,1.2881,1.2891,1.278
5/22/2018,1.2817,1.2787,1.2824,1.274
5/23/2018,1.2829,1.2819,1.2917,1.2809
5/24/2018,1.2882,1.2831,1.2922,1.2826
5/25/2018,1.297,1.2882,1.2989,1.2874
5/28/2018,1.2989,1.2972,1.3023,1.296
5/29/2018,1.3016,1.2994,1.3049,1.2968
5/30/2018,1.2873,1.3016,1.3042,1.2834
5/31/2018,1.2956,1.2873,1.2992,1.2816
6/1/2018,1.2947,1.2957,1.3009,1.2929
6/4/2018,1.2927,1.2951,1.2965,1.2898
6/5/2018,1.2968,1.2929,1.3068,1.2912
6/6/2018,1.2942,1.2969,1.2977,1.2857
6/7/2018,1.297,1.2945,1.3003,1.2933
6/8/2018,1.2924,1.2973,1.3042,1.2919
6/11/2018,1.2976,1.2973,1.3029,1.2953
6/12/2018,1.3013,1.2978,1.3031,1.2976
6/13/2018,1.2984,1.3016,1.3053,1.2953
6/14/2018,1.3101,1.2984,1.3111,1.2948
6/15/2018,1.3199,1.3102,1.321,1.3097
6/18/2018,1.3198,1.3196,1.3239,1.3159
6/19/2018,1.3282,1.3201,1.3293,1.3194
6/20/2018,1.331,1.3286,1.3323,1.3266
6/21/2018,1.3312,1.331,1.3337,1.3283
6/22/2018,1.3269,1.3314,1.3383,1.3258
6/25/2018,1.3292,1.3277,1.3326,1.3266
6/26/2018,1.3307,1.3297,1.3331,1.3278
6/27/2018,1.3337,1.3306,1.3387,1.3275
6/28/2018,1.3244,1.3342,1.3353,1.3239
6/29/2018,1.313,1.3249,1.3271,1.3128
7/2/2018,1.3184,1.3142,1.3226,1.3139
7/3/2018,1.3137,1.3186,1.3209,1.3129
7/4/2018,1.3139,1.3136,1.3163,1.3108
7/5/2018,1.3131,1.3144,1.3162,1.3113
7/6/2018,1.308,1.3135,1.3152,1.3074
7/9/2018,1.3107,1.3093,1.3124,1.3064
7/10/2018,1.3109,1.3105,1.3148,1.3098
7/11/2018,1.3204,1.3112,1.3216,1.3063
7/12/2018,1.3151,1.3206,1.322,1.3147
7/13/2018,1.3159,1.3155,1.3211,1.3148
7/16/2018,1.3133,1.3162,1.3164,1.3107
7/17/2018,1.3188,1.3139,1.3221,1.3108
7/18/2018,1.3169,1.319,1.3261,1.316
7/19/2018,1.3268,1.3168,1.3291,1.3158
7/20/2018,1.3147,1.3274,1.3291,1.3112
7/23/2018,1.317,1.3139,1.3181,1.3114
7/24/2018,1.3152,1.3172,1.3192,1.3134
7/25/2018,1.3044,1.3154,1.3167,1.3022
7/26/2018,1.3071,1.3043,1.3095,1.3022
7/27/2018,1.3051,1.3072,1.3081,1.304
7/30/2018,1.3033,1.3054,1.3081,1.2992
7/31/2018,1.3005,1.3035,1.3098,1.2983
8/1/2018,1.3003,1.3005,1.3034,1.2973
8/2/2018,1.3021,1.3003,1.3041,1.299
8/3/2018,1.2988,1.3024,1.304,1.2966
8/6/2018,1.3002,1.2991,1.3041,1.2986
8/7/2018,1.305,1.3004,1.3077,1.296
8/8/2018,1.3021,1.3053,1.3122,1.3004
8/9/2018,1.3048,1.3021,1.3065,1.2998
8/10/2018,1.3143,1.3051,1.3155,1.3041
8/13/2018,1.3131,1.3148,1.3177,1.3101
8/14/2018,1.3054,1.3134,1.3138,1.3054
8/15/2018,1.314,1.3056,1.3176,1.3047
8/16/2018,1.3151,1.314,1.3176,1.3111
8/17/2018,1.3058,1.3155,1.3171,1.3049
8/20/2018,1.3045,1.3061,1.3095,1.3038
8/21/2018,1.3034,1.3047,1.3059,1.3011
8/22/2018,1.2995,1.3034,1.3048,1.2984
8/23/2018,1.3079,1.3,1.31,1.299
8/24/2018,1.3027,1.3081,1.3105,1.3009
8/27/2018,1.2963,1.3028,1.3069,1.2952
8/28/2018,1.2928,1.2969,1.2984,1.2885
8/29/2018,1.2902,1.2931,1.2963,1.29
8/30/2018,1.2979,1.2906,1.3001,1.2901
8/31/2018,1.3037,1.2983,1.309,1.2971
9/3/2018,1.309,1.3039,1.3104,1.3039
9/4/2018,1.3186,1.3092,1.3209,1.3087
9/5/2018,1.3173,1.3188,1.3208,1.3157
9/6/2018,1.3138,1.3175,1.3228,1.3126
9/7/2018,1.3154,1.3142,1.3192,1.3108
9/10/2018,1.3162,1.3173,1.32,1.3149
9/11/2018,1.3065,1.3164,1.3176,1.304
9/12/2018,1.2995,1.3067,1.308,1.2978
9/13/2018,1.2996,1.2997,1.3027,1.2973
9/14/2018,1.3031,1.2997,1.3056,1.2981
9/17/2018,1.3042,1.3037,1.305,1.3
9/18/2018,1.2972,1.3043,1.3066,1.2969
9/19/2018,1.2912,1.2974,1.3003,1.2898
9/20/2018,1.2901,1.2917,1.2935,1.2883
9/21/2018,1.2913,1.2903,1.2945,1.2884
9/24/2018,1.2955,1.2915,1.2958,1.2907
9/25/2018,1.2951,1.2956,1.2974,1.2934
9/26/2018,1.3017,1.2953,1.3026,1.2942
9/27/2018,1.304,1.302,1.3083,1.3013
9/28/2018,1.2904,1.3042,1.3052,1.2903
10/1/2018,1.281,1.2902,1.2902,1.278
10/2/2018,1.2821,1.2813,1.2841,1.2797
10/3/2018,1.2867,1.2823,1.2885,1.2805
10/4/2018,1.2923,1.2869,1.2939,1.2855
10/5/2018,1.2935,1.2923,1.2956,1.2893
10/8/2018,1.2963,1.2944,1.3012,1.2936
10/9/2018,1.2945,1.2965,1.3005,1.2934
10/10/2018,1.3066,1.2946,1.3071,1.2924
10/11/2018,1.3027,1.3068,1.3073,1.3012
10/12/2018,1.3021,1.3032,1.3053,1.3
10/15/2018,1.299,1.3022,1.3053,1.2952
10/16/2018,1.2932,1.2991,1.3001,1.2914
10/17/2018,1.3016,1.2934,1.3028,1.293
10/18/2018,1.3085,1.3018,1.3089,1.3017
10/19/2018,1.3097,1.3083,1.3133,1.3025
10/22/2018,1.3099,1.3097,1.3128,1.3077
10/23/2018,1.3084,1.3101,1.3123,1.3073
10/24/2018,1.3052,1.3085,1.3102,1.2967
10/25/2018,1.3069,1.3057,1.31,1.3013
10/26/2018,1.3105,1.3072,1.3161,1.3066
10/29/2018,1.3133,1.3108,1.3151,1.308
10/30/2018,1.3105,1.3133,1.3149,1.3098
10/31/2018,1.3152,1.3107,1.3172,1.3104
11/1/2018,1.3086,1.3156,1.3171,1.3066
11/2/2018,1.3107,1.3084,1.312,1.3046
11/5/2018,1.3108,1.3105,1.3117,1.3069
11/6/2018,1.3122,1.311,1.3146,1.3101
11/7/2018,1.311,1.3123,1.316,1.3054
11/8/2018,1.315,1.311,1.3185,1.3085
11/9/2018,1.3209,1.3154,1.3234,1.3138
11/12/2018,1.3245,1.3196,1.3251,1.318
11/13/2018,1.3234,1.3246,1.3265,1.3213
11/14/2018,1.3237,1.324,1.3265,1.3205
11/15/2018,1.3175,1.3243,1.3251,1.3154
11/16/2018,1.3143,1.3182,1.3188,1.3125
11/19/2018,1.317,1.3146,1.3203,1.3141
11/20/2018,1.3304,1.3171,1.332,1.3153
11/21/2018,1.3229,1.3304,1.3319,1.3224
11/22/2018,1.3188,1.3231,1.3247,1.318
11/23/2018,1.3234,1.3187,1.326,1.3182
11/26/2018,1.325,1.3232,1.3263,1.3186
11/27/2018,1.3293,1.3256,1.333,1.3233
11/28/2018,1.3275,1.3296,1.3361,1.324
11/29/2018,1.3281,1.3276,1.3314,1.3251
11/30/2018,1.3293,1.3282,1.3335,1.327
12/3/2018,1.3195,1.3258,1.3269,1.3159
12/4/2018,1.3259,1.3197,1.3268,1.3162
12/5/2018,1.3352,1.3261,1.3401,1.325
12/6/2018,1.3378,1.3353,1.3446,1.3352
12/7/2018,1.3319,1.3385,1.3402,1.3251
12/10/2018,1.3393,1.3322,1.3418,1.329
12/11/2018,1.3388,1.3395,1.3426,1.3376
12/12/2018,1.3349,1.339,1.3401,1.332
12/13/2018,1.335,1.335,1.3385,1.3336
12/14/2018,1.3382,1.3354,1.3403,1.3345
12/17/2018,1.3403,1.3381,1.3422,1.3371
12/18/2018,1.3463,1.3406,1.3498,1.3388
